Foerdersumme,link_total_sum,Begünstigter,link_company,Landkreis,link_location,BundesLand,link_lander,company_url,basis_praemie
"683.472,22",,"APG Weideland e. G. vertreten durch den Vorstand – 01816 Bad Gottleuba-Berggießhübel, Stadt",/karten/agrarsubventionen_2021-empfaenger17c504a47db500df2bcaca96a4cc33ab.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger17c504a47db500df2bcaca96a4cc33ab.html,"243.764,55 €"
"681.645,71",,"Stadt Groitzsch vertreten durch den Buergermeister – 04539 Groitzsch, Stadt",/karten/agrarsubventionen_2021-empfaengera51e60be3604e2cc02ab85bd62fdbb41.html,"Leipzig, Landkreis","/karten/leipzig,_landkreis-agrarsubventionen_2021-landkreis_14729.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera51e60be3604e2cc02ab85bd62fdbb41.html,
"680.930,47",,Marktfrucht GbR Rollwitz – 17309 Rollwitz,/karten/agrarsubventionen_2021-empfaenger94932481ddbf1f86ac7c48f8f2380be2.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger94932481ddbf1f86ac7c48f8f2380be2.html,"443.124,89 €"
"680.239,19",,FW Agrarprod. GmbH Beerfelde – 15518 Steinhöfel,/karten/agrarsubventionen_2021-empfaengerfd8289eff4afef9190a01b3bb1b491da.html,"Oder-Spree, Landkreis","/karten/oder-spree,_landkreis-agrarsubventionen_2021-landkreis_12067.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerfd8289eff4afef9190a01b3bb1b491da.html,"306.378,24 €"
"680.213,69",,GbR Wallstawe – 29413 Wallstawe,/karten/agrarsubventionen_2021-empfaenger88692f49a54ca1ff93f5d0cc153b43b6.html,Altmarkkreis Salzwedel,/karten/altmarkkreis_salzwedel-agrarsubventionen_2021-landkreis_15081.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger88692f49a54ca1ff93f5d0cc153b43b6.html,"438.771,76 €"
"679.830,50",,Gemeinde Hohnhorst – 31559 Hohnhorst,/karten/agrarsubventionen_2021-empfaengercdd0e922885bb9d827ae747a1ab18cb0.html,"Schaumburg, Landkreis","/karten/schaumburg,_landkreis-agrarsubventionen_2021-landkreis_3257.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengercdd0e922885bb9d827ae747a1ab18cb0.html,
"678.782,54",,"Fördergemeinschaft Ökologischer Landbau e.V. – 15374 Müncheberg, Stadt",/karten/agrarsubventionen_2021-empfaengerd7dd4ff3f65c379db6e6f66720e77c93.html,"Märkisch-Oderland, Landkreis","/karten/märkisch-oderland,_landkreis-agrarsubventionen_2021-landkreis_12064.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd7dd4ff3f65c379db6e6f66720e77c93.html,
"677.163,28",,"Thüringer Landesamt für Umwelt, Bergbau und Naturschutz (TLUBN) – 07745 Jena, Stadt",/karten/agrarsubventionen_2021-empfaengerf35f2d8043104a2f60993a0f85bc9245.html,"Jena, Kreisfreie Stadt","/karten/jena,_kreisfreie_stadt-agrarsubventionen_2021-landkreis_16053.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf35f2d8043104a2f60993a0f85bc9245.html,
"676.077,30",,Gartenbau Wencker KG – 49599 Voltlage,/karten/agrarsubventionen_2021-empfaenger1cf84621d1fc109de7bdde8de1ae305a.html,"Osnabrück, Landkreis","/karten/osnabrück,_landkreis-agrarsubventionen_2021-landkreis_3459.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger1cf84621d1fc109de7bdde8de1ae305a.html,
"675.651,18",,Agrargenossenschaft Reinstädt eG – 07768 Reinstädt,/karten/agrarsubventionen_2021-empfaengerdfa898182d8574b108e67ad9ccb5e949.html,Saale-Holzland-Kreis,/karten/saale-holzland-kreis-agrarsubventionen_2021-landkreis_16074.html,Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerdfa898182d8574b108e67ad9ccb5e949.html,"331.716,08 €"
"675.624,84",,"Stadt Kitzscher vertreten durch den Buergermeister – 04567 Kitzscher, Stadt",/karten/agrarsubventionen_2021-empfaenger3a85157a2b9a6eddbcbb5f7cd0482217.html,"Leipzig, Landkreis","/karten/leipzig,_landkreis-agrarsubventionen_2021-landkreis_14729.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3a85157a2b9a6eddbcbb5f7cd0482217.html,
"675.162,29",,TG Arler Hammrich – 26532 Großheide,/karten/agrarsubventionen_2021-empfaenger6b851e94d97a4f6dd175bc1d8f2b6195.html,"Aurich, Landkreis","/karten/aurich,_landkreis-agrarsubventionen_2021-landkreis_3452.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger6b851e94d97a4f6dd175bc1d8f2b6195.html,
"674.940,59",,Agrargenossenschaft Bobenneukirchen e.G. vertreten durch den Vorstand – 08606 Bösenbrunn,/karten/agrarsubventionen_2021-empfaengerb913f00faded504a108ccf93bf74ac7f.html,Vogtlandkreis,/karten/vogtlandkreis-agrarsubventionen_2021-landkreis_14523.html,Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerb913f00faded504a108ccf93bf74ac7f.html,"329.801,12 €"
"674.914,49",,Agrargesellschaft Gustow mbH – 18574 Gustow,/karten/agrarsubventionen_2021-empfaenger47697eeccf772dccc2641a74a09229cd.html,Landkreis Vorpommern-Rügen,/karten/landkreis_vorpommern-rügen-agrarsubventionen_2021-landkreis_13073.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger47697eeccf772dccc2641a74a09229cd.html,"451.288,23 €"
"674.762,99",,Essich Milch Agrar GbR – 55595 Bockenau,/karten/agrarsubventionen_2021-empfaengere06ad948bdee90f9e88863342df8e76a.html,"Bad Kreuznach, Landkreis","/karten/bad_kreuznach,_landkreis-agrarsubventionen_2021-landkreis_7133.html",Rheinland-Pfalz,/karten/rheinland-pfalz-agrarsubventionen_2021-bundesland_1e48bdafa9f37c0c2195f630131a1aec.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere06ad948bdee90f9e88863342df8e76a.html,"45.750,16 €"
"674.748,27",,Gemeinde Reken – 48734 Reken,/karten/agrarsubventionen_2021-empfaenger05eed2534c822d233035bca0dc98ed10.html,"Borken, Kreis","/karten/borken,_kreis-agrarsubventionen_2021-landkreis_5554.html",Nordrhein-Westfalen,/karten/nordrhein-westfalen-agrarsubventionen_2021-bundesland_0376b90efccf6a11e5c2ab073c62b120.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger05eed2534c822d233035bca0dc98ed10.html,
"673.798,66",,"Agrargenossenschaft Crivitz eG – 19089 Crivitz, Stadt",/karten/agrarsubventionen_2021-empfaenger59660511123d7e7b43e6e9548a4cbfd9.html,Landkreis Ludwigslust-Parchim,/karten/landkreis_ludwigslust-parchim-agrarsubventionen_2021-landkreis_13076.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger59660511123d7e7b43e6e9548a4cbfd9.html,"327.839,90 €"
"673.510,79",,Agrargenossenschaft Grosshartmannsdorf eG vertreten durch den Vorstand – 09618 Großhartmannsdorf,/karten/agrarsubventionen_2021-empfaenger64e17c644fa3a7903ffb4ea18ee3223f.html,"Mittelsachsen, Landkreis","/karten/mittelsachsen,_landkreis-agrarsubventionen_2021-landkreis_14522.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger64e17c644fa3a7903ffb4ea18ee3223f.html,"302.940,96 €"
"672.993,14",,PROHAV Halbendorf mbH & Co. Landwirtschafts KG vertr.d.d. Prohav Halbendorf mbH diese vertr.d.d. Geschaeftsfuehrer – 02953 Groß Düben / Dzewin,/karten/agrarsubventionen_2021-empfaenger558223c9514bcb4b31ca6d8e5dbec024.html,"Görlitz, Landkreis","/karten/görlitz,_landkreis-agrarsubventionen_2021-landkreis_14626.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger558223c9514bcb4b31ca6d8e5dbec024.html,"320.453,63 €"
"671.696,80",,"Landwirtschaftszentrum  Unstruttal eG – 37351 Dingelstädt, Stadt",/karten/agrarsubventionen_2021-empfaenger7b8004b05244ed7a81698d6d9f4f4114.html,"Eichsfeld, Kreis","/karten/eichsfeld,_kreis-agrarsubventionen_2021-landkreis_16061.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7b8004b05244ed7a81698d6d9f4f4114.html,"398.339,05 €"
"671.288,08",,"APH e. G. Hinsdorf GbR – 06386 Südliches Anhalt, Stadt",/karten/agrarsubventionen_2021-empfaenger7bd84ec79d7b4c82948ac11e0a7aab1a.html,"Anhalt-Bitterfeld, Landkreis","/karten/anhalt-bitterfeld,_landkreis-agrarsubventionen_2021-landkreis_15082.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7bd84ec79d7b4c82948ac11e0a7aab1a.html,"425.656,42 €"
"670.577,65",,Agrargesellschaft Jürgenshagen mbH – 18246 Jürgenshagen,/karten/agrarsubventionen_2021-empfaenger8468e26d2a67788fc2a60e55dac2a41b.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8468e26d2a67788fc2a60e55dac2a41b.html,"442.331,13 €"
"670.530,14",,"Die Gemüsekiste Hartmann und Rönicke OHG – 30966 Hemmingen, Stadt",/karten/agrarsubventionen_2021-empfaengerd8f266cb609663fdac606d809851e64f.html,"Region Hannover, Landkreis","/karten/region_hannover,_landkreis-agrarsubventionen_2021-landkreis_3241.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd8f266cb609663fdac606d809851e64f.html,
"669.980,19",,"Flecken Ottenstein – 31868 Ottenstein, Flecken",/karten/agrarsubventionen_2021-empfaenger051fa3574f15d8b7b0d5def61e4ccf88.html,"Holzminden, Landkreis","/karten/holzminden,_landkreis-agrarsubventionen_2021-landkreis_3255.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger051fa3574f15d8b7b0d5def61e4ccf88.html,
"669.488,27",,Lindenberger AGRAR GmbH – 16928 Groß Pankow (Prignitz),/karten/agrarsubventionen_2021-empfaenger3fa4417bcf2d2a6bacffed586623d3ae.html,"Prignitz, Landkreis","/karten/prignitz,_landkreis-agrarsubventionen_2021-landkreis_12070.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3fa4417bcf2d2a6bacffed586623d3ae.html,"415.948,74 €"
"669.284,98",,"Agrarprodukte Dambeck eG – 29410 Salzwedel, Hansestadt",/karten/agrarsubventionen_2021-empfaenger736da23363c1a3ce4f65d09f68277eeb.html,Altmarkkreis Salzwedel,/karten/altmarkkreis_salzwedel-agrarsubventionen_2021-landkreis_15081.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger736da23363c1a3ce4f65d09f68277eeb.html,"401.042,54 €"
"669.281,12",,AG eG Rhinluch Dreetz – 16845 Dreetz,/karten/agrarsubventionen_2021-empfaenger8e8a57b5db9d4f0d7c490137a533f886.html,"Ostprignitz-Ruppin, Landkreis","/karten/ostprignitz-ruppin,_landkreis-agrarsubventionen_2021-landkreis_12068.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8e8a57b5db9d4f0d7c490137a533f886.html,"346.600,42 €"
"668.792,56",,Agrargenossenschaft Niederseidewitz e. G. vertreten durch den Vorstand – 01819 Bahretal,/karten/agrarsubventionen_2021-empfaenger637702a79922f77ea61d13e0a102055d.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger637702a79922f77ea61d13e0a102055d.html,"370.511,72 €"
"668.359,70",,Agrargenossenschaft Catharinau eG – 07407 Uhlstädt-Kirchhasel,/karten/agrarsubventionen_2021-empfaenger1fcefd9f5021c6c9775a576a8f820a43.html,"Saalfeld-Rudolstadt, Kreis","/karten/saalfeld-rudolstadt,_kreis-agrarsubventionen_2021-landkreis_16073.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger1fcefd9f5021c6c9775a576a8f820a43.html,"247.367,49 €"
"667.768,03",,"Wirtschaftshof Sachsenland Roehrsdorf eG vertreten durch den Vorstand – 09247 Chemnitz, Stadt",/karten/agrarsubventionen_2021-empfaengere2692d15c38a40078dd9b28a96abdbf6.html,"Chemnitz, Stadt","/karten/chemnitz,_stadt-agrarsubventionen_2021-landkreis_14511.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere2692d15c38a40078dd9b28a96abdbf6.html,"391.675,95 €"
"666.731,98",,"Agrargenossenschaft Friedebach eG vertreten durch den Vorstand – 09619 Sayda, Stadt",/karten/agrarsubventionen_2021-empfaengered91ee6ce40a1162493fd4b6bd1f43fa.html,"Mittelsachsen, Landkreis","/karten/mittelsachsen,_landkreis-agrarsubventionen_2021-landkreis_14522.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengered91ee6ce40a1162493fd4b6bd1f43fa.html,"132.208,24 €"
"666.324,68",,"Hochschule Anhalt (FH) – 06366 Köthen (Anhalt), Stadt",/karten/agrarsubventionen_2021-empfaengera780b90464b496e21e6a880776d3257f.html,"Anhalt-Bitterfeld, Landkreis","/karten/anhalt-bitterfeld,_landkreis-agrarsubventionen_2021-landkreis_15082.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera780b90464b496e21e6a880776d3257f.html,
"665.549,53",,"Mittelweserverband – 28857 Syke, Stadt",/karten/agrarsubventionen_2021-empfaengeree2c03812ab46bc346631f3ca1083f0d.html,"Diepholz, Landkreis","/karten/diepholz,_landkreis-agrarsubventionen_2021-landkreis_3251.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengeree2c03812ab46bc346631f3ca1083f0d.html,
"665.407,86",,Elsteraue Agrar GmbH vertreten durch den Geschaeftsfuehrer – 01920 Oßling,/karten/agrarsubventionen_2021-empfaengere74cba6dc97c77c3b76984906a0258b5.html,"Bautzen, Landkreis","/karten/bautzen,_landkreis-agrarsubventionen_2021-landkreis_14625.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengere74cba6dc97c77c3b76984906a0258b5.html,"274.980,64 €"
"664.687,29",,"Amt für regionale Landesentwicklung Leine-Weser – 31134 Hildesheim, Stadt",/karten/agrarsubventionen_2021-empfaenger8121ab129825409354b704316990ed40.html,"Hildesheim, Landkreis","/karten/hildesheim,_landkreis-agrarsubventionen_2021-landkreis_3254.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8121ab129825409354b704316990ed40.html,
"663.671,86",,"Agrargen. Frauendorf ""Elster-Pulsnitz"" e.G. – 01945 Frauendorf",/karten/agrarsubventionen_2021-empfaenger8e5d42d5d8bee4fb0be4f5996f4a1833.html,"Oberspreewald-Lausitz, Landkreis","/karten/oberspreewald-lausitz,_landkreis-agrarsubventionen_2021-landkreis_12066.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8e5d42d5d8bee4fb0be4f5996f4a1833.html,"400.841,64 €"
"663.661,98",,Gewässer- u. Landschaftspflegeverband Teufelsmoor – 27726 Worpswede,/karten/agrarsubventionen_2021-empfaengerb17a3325779d8ebefe28a58d3c4ef54b.html,"Rotenburg (Wümme), Landkreis","/karten/rotenburg_(wümme),_landkreis-agrarsubventionen_2021-landkreis_3357.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerb17a3325779d8ebefe28a58d3c4ef54b.html,
"663.582,32",,Landw.betrieb Kleverhof AG – 17179 Altkalen,/karten/agrarsubventionen_2021-empfaengercc04e3cb6cf4a8730659a52ab3b263fb.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengercc04e3cb6cf4a8730659a52ab3b263fb.html,"429.701,57 €"
"662.327,80",,AGT Agrarprod. GmbH Triglitz – 16949 Triglitz,/karten/agrarsubventionen_2021-empfaengera0671cff2f001a8fdc9515de972f785a.html,"Prignitz, Landkreis","/karten/prignitz,_landkreis-agrarsubventionen_2021-landkreis_12070.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera0671cff2f001a8fdc9515de972f785a.html,"377.112,94 €"
"661.309,33",,"Agrargenossenschaft Beyern eG – 04895 Falkenberg/Elster, Stadt",/karten/agrarsubventionen_2021-empfaengerdff48938f2aa7a0bc375623206488fa7.html,"Elbe-Elster, Landkreis","/karten/elbe-elster,_landkreis-agrarsubventionen_2021-landkreis_12062.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerdff48938f2aa7a0bc375623206488fa7.html,"366.596,90 €"
"661.288,81",,"LWB Selbitz e. G. – 06901 Kemberg, Stadt",/karten/agrarsubventionen_2021-empfaenger03abc59f117dd463062628f1822a2668.html,"Wittenberg, Landkreis","/karten/wittenberg,_landkreis-agrarsubventionen_2021-landkreis_15091.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger03abc59f117dd463062628f1822a2668.html,"377.482,33 €"
"661.103,30",,Naturprodukte Elberind GmbH – 19309 Lenzerwische,/karten/agrarsubventionen_2021-empfaengerca95e2a8b7c9a232fc88c66f5cb5b6df.html,"Prignitz, Landkreis","/karten/prignitz,_landkreis-agrarsubventionen_2021-landkreis_12070.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerca95e2a8b7c9a232fc88c66f5cb5b6df.html,"226.173,66 €"
"660.388,08",,Delta GmbH Passow – 16306 Passow,/karten/agrarsubventionen_2021-empfaengerd0b4bec9aac98c92de11653976031bce.html,"Uckermark, Landkreis","/karten/uckermark,_landkreis-agrarsubventionen_2021-landkreis_12073.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerd0b4bec9aac98c92de11653976031bce.html,"269.526,38 €"
